NOME_DEPARTAMENTO;NOME_SECCIONAL;NOME_DELEGACIA;CIDADE;NUM_BO;ANO_BO;DATA_COMUNICACAO;DATA_OCORRENCIA_BO;HORA_OCORRENCIA_BO;DESC_PERIODO;DESCR_TIPOLOCAL;BAIRRO;LOGRADOURO;NUMERO_LOGRADOURO;LATITUDE;LONGITUDE;NOME_DELEGACIA_CIRCUNSCRIÄ«O;NOME_DEPARTAMENTO_CIRCUNSCRIÄ«O;NOME_SECCIONAL_CIRCUNSCRIÄ«O;NOME_MUNICIPIO_CIRCUNSCRIÄ«O;RUBRICA;DESCR_CONDUTA;NATUREZA_APURADA;MES_ESTATISTICA;ANO_ESTATISTICA
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;AU2284;2023;18/01/2023;13/01/2023;NULL;De madrugada;Via P£blica;JARDIM PAULISTA;RUA BENEDITO DE ARAÈJO NOVAES;52;-23,5565032;-46,9400144;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Fios e Cabos;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;AU3845;2023;18/01/2023;11/01/2023;05:21:00;NULL;Via P£blica;VILA DOLORES;RUA GERALDO VASQUES;112;-23,54136624;-46,93873799;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;AU4076;2023;17/01/2023;27/12/2022;NULL;A tarde;Via P£blica;TRANSURB;RUA DAS ORQU÷DEAS;59;-23,53254;-46,99205;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;AU4594;2023;17/01/2023;04/01/2023;NULL;A tarde;Outros;ITAQUI;AVENIDA PORTUGAL;1174;-23,5257758;-46,9418748;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;AU5416;2023;18/01/2023;17/01/2023;12:00:00;NULL;Via P£blica;JARDIM S«O CARLOS;RUA DOURADO;351;-23,39824;ˇ-46,3959;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Residància;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;AV4179;2023;19/01/2023;13/01/2023;NULL;De madrugada;Via P£blica;JARDIM ITAPO«;RUA BENEDITO DE ARAÈJO NOVAES;52;-23,5565032;-46,9400144;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Fios e Cabos;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;AV9773;2023;19/01/2023;11/01/2023;18:30:00;NULL;Via P£blica;CENTRO;AVENIDA RUBêNS CARAMEZ;160;-23,55095506;-46,93802034;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;AW1033;2023;18/01/2023;13/01/2023;NULL;A tarde;Outros;JARDIM SANTA ROSA;ACESSO RODOVIA ENGENHEIRO REN“ BENEDITO;1734;-23,53531075;-46,98940356;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;AW1447;2023;19/01/2023;18/01/2023;22:34:00;NULL;Via P£blica;VILA PORTELA;RUA PARATI;45;-23,54141925;-46,94495873;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Residància;FURTO - OUTROS;1;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;AX0638;2023;20/01/2023;19/01/2023;NULL;De madrugada;Advocacia;JARDIM DONA ELVIRA;RUA CARMEM SILVA DE ALMEIDA;63;-23,53451989;-46,9338728;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Estabelecimento-Outros;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;AX2500;2023;20/01/2023;30/09/2022;16:00:00;NULL;Via P£blica;CONDOM÷NIO NOVA S«O PAULO;ALAMEDA BELA CINTRA;189;-23,52742257;-46,95179191;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Transeunte;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;AX8096;2023;20/01/2023;18/01/2023;NULL;De madrugada;Via P£blica;JARDIM PAULISTA;RUA BENEDITO DE ARAÈJO NOVAES;5;-23,561081;-46,9426546;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Fios e Cabos;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;AY1743;2023;21/01/2023;20/01/2023;23:00:00;NULL;Via P£blica;JARDIM BELA VISTA;RUA SERRA DE PARIMA;984;-23,55850304;-46,92352689;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;AY6102;2023;20/01/2023;19/01/2023;NULL;A noite;Metrovi†rio e Ferrovi†rio Metropolitano;JARDIM NOVA ITAPEVI;RUA JO«O PIRES DE OLIVEIRA;0;-23,5441665;-46,9353498;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;AY8772;2023;21/01/2023;20/01/2023;NULL;Pela manh∆;Metrovi†rio e Ferrovi†rio Metropolitano;JARDIM NOVA ITAPEVI;RUA JO«O PIRES DE OLIVEIRA;0;-23,5441665;-46,9353498;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;AY9073;2023;21/01/2023;21/01/2023;NULL;De madrugada;Via P£blica;CENTRO;RUA LEOPOLDINA DE CAMARGO;223;-23,54570753;-46,9323854;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;1;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;AZ1265;2023;22/01/2023;22/01/2023;14:30:00;NULL;Via P£blica;CENTRO;AVENIDA FêRES NASSIF CHALUPE;69;-23,54432887;-46,93359385;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;AZ1638;2023;22/01/2023;22/01/2023;NULL;Pela manh∆;Via P£blica;JARDIM CRUZEIRO;RUA SOL;112;-23,534532;-46,99115036;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;AZ3841;2023;22/01/2023;22/01/2023;NULL;A tarde;Via P£blica;CENTRO;RUA JO«O DE ABREU;141;-23,5443636;-46,9332686;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;AZ4323;2023;22/01/2023;22/01/2023;NULL;A noite;Via P£blica;CONDOMINIO REGUGIO DOS BANDEIRANTES;ACESSO JO«O DE G‡ES;100;-23,51719723;-46,93095582;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;1;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;AZ9399;2023;23/01/2023;22/01/2023;10:30:51;NULL;AutoAtendimento;CENTRO;AVENIDA FêRES NASSIF CHALUPE;55;-23,54432887;-46,93359385;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;BA9635;2023;23/01/2023;23/01/2023;05:00:00;NULL;Via P£blica;JARDIM ITAPEVI;RUA ANA ARAÈJO CASTRO;332;-23,54831248;-46,93196208;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;1;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;BB1092;2023;23/01/2023;23/01/2023;15:38:00;NULL;Via P£blica;CONDOMINIO REGUGIO DOS BANDEIRANTES;RODOVIA SP 280;1;-23,51780497;-46,93697827;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Condom°nio Comercial;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;BB4687;2023;23/01/2023;23/01/2023;NULL;De madrugada;Via P£blica;JARDIM HOKKAIDO;VIA DOS ABREUS;145;-23,53617825;-46,91864521;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BB6237;2023;23/01/2023;21/01/2023;NULL;A noite;Metrovi†rio e Ferrovi†rio Metropolitano;JARDIM NOVA ITAPEVI;RUA JO«O PIRES DE OLIVEIRA;0;-23,5441665;-46,9353498;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;1;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;BC2251;2023;24/01/2023;24/01/2023;13:30:00;NULL;Via P£blica;JARDIM ITAPEVI;RUA DOUTOR JOSê PEDRO DE CASTRO;130;-23,549021;-46,93392659;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Estabelecimento Comercial;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;BC6895;2023;24/01/2023;30/12/2022;00:00:00;NULL;Via P£blica;AMBUITA AREA INDUSTRIAL;ACESSO RODOVIA PRESIDENTE CASTELO BRANCO;3565;-23,51578442;-46,96309264;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BC7209;2023;24/01/2023;22/01/2023;NULL;De madrugada;Outros;JARDIM PAULISTA;"RUA JO«O PEDRO DA SILVA 

";28;-23,555564;-46,94729;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;BC7982;2023;24/01/2023;24/01/2022;NULL;A tarde;Via P£blica;VILA AURORA;AVENIDA RUBêNS CARAMEZ;1000;-23,5537136;-46,9363022;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Interior de Ve°culo;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BC8808;2023;24/01/2023;24/01/2023;NULL;A tarde;Outros;CENTRO;AVENIDA RUBêNS CARAMEZ;12;-23,5467158;-46,9354206;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;BC9982;2023;25/01/2023;25/01/2023;07:00:00;NULL;Via P£blica;JARDIM ITACOLOMI;RUA JOHN WAINE;23;-23,54576451;-46,95672699;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Residància;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;BD2306;2023;25/01/2023;24/01/2023;NULL;A noite;Via P£blica;JARDIM PORTELA;RUA L“DA PANTALENA;650;-23,54512551;-46,94643784;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BD6033;2023;25/01/2023;25/01/2023;NULL;A tarde;Via P£blica;CENTRO;AVENIDA LU÷S MANFRINATO;111;-23,54798087;-46,93372667;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BD6834;2023;25/01/2023;25/01/2023;NULL;A tarde;Via P£blica;JARDIM ITAPEVI;AVENIDA BRASIL;200;-23,54952007;-46,93513711;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;BE2164;2023;26/01/2023;26/01/2023;02:00:00;NULL;Via P£blica;JARDIM S«O CARLOS;RUA BAGRE;1;-23,5444134;-46,94383;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;BE6623;2023;26/01/2023;25/01/2023;02:00:00;NULL;Via P£blica;JARDIM S«O CARLOS;RUA BAGRE;1;-23,5444134;-46,94383;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Residància;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BF1386;2023;26/01/2023;19/01/2023;NULL;De madrugada;Via P£blica;JARDIM PAULISTA;RUA BENEDITO DE ARAÈJO NOVAES;552;-23,5576373;-46,940398;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Fios e Cabos;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BF1393;2023;26/01/2023;18/01/2023;NULL;De madrugada;Via P£blica;JARDIM SANTA RITA;RUA VITORINO GRASSI;100;-23,5485801;-46,9497183;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Fios e Cabos;FURTO - OUTROS;1;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;BF8566;2023;27/01/2023;25/01/2023;15:21:00;NULL;Hospital;CIDADE DA SAÈDE;RUA JOSê MICHELOTTI;300;-23,5413948;-46,9346986;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Transeunte;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;BF9894;2023;27/01/2023;24/01/2023;14:00:00;NULL;Via P£blica;VILA LICIA;RUA EDUARDA RIOS TREVISAN;105;-23,54379679;-46,93554914;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Interior Estabelecimento;FURTO - OUTROS;1;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;BG2584;2023;27/01/2023;26/01/2023;NULL;Pela manh∆;Via P£blica;CENTRO;PRAÄA DEZOITO DE FEVEREIRO;27;-23,54834747;-46,93660018;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Transeunte;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;BH0840;2023;28/01/2023;28/01/2023;16:00:00;NULL;Via P£blica;BAIRRO DOS ABREUS;AVENIDA CAROLINA DE ABREU PAULINO;140;-23,54235699;-46,92882534;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BH3736;2023;28/01/2023;27/01/2023;NULL;A tarde;Metrovi†rio e Ferrovi†rio Metropolitano;CHµCARAS JACUCA÷;RUA ROSµLIA JACI DA SILVA;0;-23,548783;-46,926165;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BH5721;2023;29/01/2023;28/01/2023;NULL;A tarde;Via P£blica;JARDIM S«O CARLOS;RUA BAGRE;16;-23,5443588;-46,9413266;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BH6225;2023;29/01/2023;27/01/2023;NULL;A noite;Via P£blica;S«O JO«O;RUA DAMA DA NOITE;136;-23,59425;-46,96442;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;1;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;BH7132;2023;29/01/2023;29/01/2023;12:40:00;NULL;Via P£blica;JARDIM ITAPEVI;RUA PROFESSOR IRINEU CHALUPPE;184;-23,5468813;-46,9301288;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Transeunte;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BH8257;2023;29/01/2023;26/01/2023;NULL;A noite;Via P£blica;CENTRO;AVENIDA RUBêNS CARAMEZ;304;-23,54971067;-46,93769929;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;1;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;BI3462;2023;30/01/2023;30/01/2023;00:26:00;NULL;Via P£blica;JARDIM GIOIA;RUA BERENICE MARIA SOUZA;50;-23,53904348;-46,96781995;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Transeunte;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BI7614;2023;30/01/2023;30/01/2023;NULL;Pela manh∆;Via P£blica;VILA DOUTOR CARDOSO;RUA PEDRO MARTINS GONÄALVES;125;-23,5379734;-46,9221665;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Fios e Cabos;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;BI9343;2023;30/01/2023;02/12/2022;22:00:00;NULL;Via P£blica;VILA DOLORES;RUA GERALDO VASQUES;112;-23,54136624;-46,93873799;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Interior Estabelecimento;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;BJ3267;2023;30/01/2023;27/01/2023;12:00:00;NULL;Via P£blica;JARDIM NOVA ITAPEVI;RUA AGOSTINHO FERREIRA CAMPOS;803;-23,53836413;-46,94084399;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Estabelecimento-Outros;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BJ5176;2023;30/01/2023;28/01/2023;NULL;A noite;Outros;JARDIM ROSEMARY;RUA SERRA NEGRA;300;-23,55964052;-46,92646642;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;1;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;BK3756;2023;31/01/2023;30/01/2023;00:34:00;NULL;Padaria/CafÇ;JARDIM BELA VISTA;RUA SERRA DE PARIMA;1114;-23,5590724;-46,9218392;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Estabelecimento Comercial;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BK6009;2023;31/01/2023;31/01/2023;NULL;Pela manh∆;Metrovi†rio e Ferrovi†rio Metropolitano;JARDIM NOVA ITAPEVI;RUA JO«O PIRES DE OLIVEIRA;0;-23,5441665;-46,9353498;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;1;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;BK6859;2023;31/01/2023;31/01/2023;14:00:00;NULL;Via P£blica;CENTRO;PRAÄA DEZOITO DE FEVEREIRO;1;-23,5489842;-46,9364428;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Transeunte;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BK9842;2023;31/01/2023;20/01/2022;NULL;Pela manh∆;Metrovi†rio e Ferrovi†rio Metropolitano;JARDIM NOVA ITAPEVI;RUA JO«O PIRES DE OLIVEIRA;0;-23,5441665;-46,9353498;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;BL1421;2023;31/01/2023;31/01/2023;NULL;De madrugada;Via P£blica;JARDIM SANTA RITA;RUA ALC÷DES COTRIM;117;-23,52743;-46,96662;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;1;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;AD0003;2023;03/01/2023;03/01/2023;15:17:17;NULL;Via P£blica;CONDOM÷NIO REFÈGIO DOS PINHEIROS;RUA MORADA DAS ESTRELAS;65;-23,5297353;-46,9444219;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Ve°culo;FURTO DE VE÷CULO;1;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;AH8239;2023;07/01/2023;07/01/2023;03:30:58;NULL;Via P£blica;JARDIM S«O CARLOS;RUA CAÄ«O;94;-23,5399214;-46,9473994;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Ve°culo;FURTO DE VE÷CULO;1;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;AI3769;2023;08/01/2023;08/01/2023;20:15:00;NULL;Via P£blica;VILA SANTA FLORA;RUA CIR÷ACO ANT‚NIO OLIVEIRA;260;-23,5317402;-46,9836217;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Ve°culo;FURTO DE VE÷CULO;1;2023
